,Posted On,BHK,Rent,Size,Bathroom,Current Floor,Total Floors,Area Type_Carpet Area,Area Type_Super Area,City_Chennai,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai,Furnishing Status_Semi-Furnished,Furnishing Status_Unfurnished,Tenant Preferred_Bachelors/Family,Tenant Preferred_Family,Point of Contact_Contact Builder,Point of Contact_Contact Owner
170,2022-05-06,0.0,0.0010860866582828397,0.02252816020025031,0.0,0.0,0.011363636363636364,False,True,False,False,False,True,False,True,False,True,False,False,True
171,2022-05-24,0.2,0.0022293357722647767,0.08635794743429286,0.0,0.0,0.011363636363636364,False,True,False,False,False,True,False,True,False,True,False,False,True
172,2022-06-17,0.21746254681647942,0.0016577112152738082,0.028785982478097622,0.0,0.0,0.03409090909090909,True,False,False,False,False,True,False,False,True,False,False,False,True
173,2022-05-19,0.2,0.004801646278724134,0.10513141426783477,0.0,0.02631578947368421,0.03409090909090909,True,False,False,False,False,True,False,True,False,False,True,False,True
174,2022-05-26,0.0,0.009651973172503445,0.1176470588235294,0.1111111111111111,0.013157894736842105,0.011363636363636364,False,True,False,False,False,True,False,False,True,True,False,False,True
175,2022-06-11,0.0,0.0012289927975305819,0.055068836045056316,0.0,0.013157894736842105,0.011363636363636364,True,False,False,False,False,True,False,False,False,True,False,False,True
176,2022-06-08,0.2,0.00180061735452155,0.09887359198998748,0.0,0.0,0.011363636363636364,True,False,False,False,False,True,False,False,True,False,False,False,True
177,2022-07-02,0.2,0.0008002743797873556,0.07384230287859823,0.0,0.013157894736842105,0.011363636363636364,True,False,False,False,False,True,False,False,True,True,False,False,True
178,2022-05-30,0.4000000000000001,0.002658054190008003,0.09887359198998748,0.1111111111111111,0.02631578947368421,0.011363636363636364,True,False,False,False,False,True,False,False,True,False,False,False,True
179,2022-07-03,0.4000000000000001,0.003944209443237681,0.13642052565707133,0.1111111111111111,0.0,0.011363636363636364,True,False,False,False,False,True,False,False,True,True,False,False,True
180,2022-06-16,0.2,0.003944209443237681,0.09887359198998748,0.0,0.0,0.011363636363636364,True,False,False,False,False,True,False,False,False,True,False,False,True
181,2022-05-13,0.0,0.013947639190579626,0.2740926157697121,0.2222222222222222,0.02631578947368421,0.045454545454545456,False,True,False,False,False,True,False,False,False,True,False,False,True
182,2022-06-08,0.2,0.003086772607751229,0.1176470588235294,0.1111111111111111,0.013157894736842105,0.0,True,False,False,False,False,True,False,False,True,False,False,False,True
183,2022-04-25,0.2,0.002800960329255745,0.06758448060075092,0.0,0.02631578947368421,0.022727272727272724,True,False,False,False,False,True,False,False,True,True,False,False,True
184,2022-06-04,0.2,0.003086772607751229,0.22403003754693365,0.1111111111111111,0.013157894736842105,0.0,True,False,False,False,False,True,False,False,True,False,False,False,True
185,2022-05-11,0.2,0.0019435234937692921,0.12390488110137672,0.0,0.0,0.011363636363636364,False,True,False,False,False,True,False,False,False,True,False,False,True
186,2022-05-27,0.2,0.004801646278724134,0.07384230287859823,0.1111111111111111,0.0,0.022727272727272724,False,True,False,False,False,True,False,True,False,True,False,False,True
187,2022-04-24,0.2,0.0019435234937692921,0.09261576971214017,0.1111111111111111,0.02631578947368421,0.03409090909090909,True,False,False,False,False,True,False,True,False,True,False,False,True
188,2022-05-10,0.2,0.0016577112152738082,0.08448060075093866,0.0,0.02631578947368421,0.022727272727272724,False,True,False,False,False,True,False,False,True,True,False,False,False
189,2022-05-24,0.0,0.001514805076026066,0.00425531914893617,0.0,0.0,0.0,True,False,False,False,False,True,False,False,False,True,False,False,True
190,2022-06-10,0.6000000000000001,0.0033725848862467133,0.14893617021276595,0.0,0.0,0.011363636363636364,True,False,False,False,False,True,False,False,True,True,False,False,True
191,2022-05-05,0.2,0.0022293357722647767,0.061326658322903634,0.0,0.0,0.011363636363636364,True,False,False,False,False,True,False,False,True,False,False,False,True
192,2022-04-29,0.6000000000000001,0.0025151480507602606,0.1376720901126408,0.1111111111111111,0.02631578947368421,0.011363636363636364,True,False,False,False,False,True,False,False,True,True,False,False,True
193,2022-05-05,0.2,0.003086772607751229,0.12390488110137672,0.1111111111111111,0.013157894736842105,0.022727272727272724,False,True,False,False,False,True,False,False,True,True,False,False,True
194,2022-06-26,0.2,0.009651973172503445,0.04780976220275344,0.0,0.0,0.011363636363636364,False,True,False,False,False,True,False,False,True,True,False,False,True
195,2022-05-09,0.2,0.0013718989367783238,0.08635794743429286,0.0,0.013157894736842105,0.011363636363636364,False,True,False,False,False,True,False,False,True,True,False,False,True
196,2022-05-19,0.0,0.0011432491139819366,0.09261576971214017,0.0,0.02631578947368421,0.03409090909090909,False,True,False,False,False,True,False,False,True,True,False,False,True
197,2022-06-07,0.4000000000000001,0.003944209443237681,0.18648310387984982,0.1111111111111111,0.013157894736842105,0.011363636363636364,False,True,False,False,False,True,False,False,True,False,True,False,True
198,2022-04-29,0.2,0.0022293357722647767,0.11138923654568209,0.1111111111111111,0.0,0.0,False,True,False,False,False,True,False,False,True,True,False,False,True
199,2022-07-03,0.21746254681647942,0.009651973172503445,0.08760951188986231,0.0,0.013157894736842105,0.0,False,True,False,False,False,True,False,False,False,False,False,False,False
200,2022-05-26,0.21746254681647942,0.0012289927975305819,0.04881101376720901,0.0,0.0,0.022727272727272724,True,False,False,False,False,True,False,False,True,True,False,False,True
201,2022-06-24,0.0,0.0025151480507602606,0.08635794743429286,0.0,0.013157894736842105,0.011363636363636364,True,False,False,False,False,True,False,False,True,False,False,False,True
202,2022-07-03,0.2,0.003944209443237681,0.12390488110137672,0.0,0.0,0.011363636363636364,True,False,False,False,False,True,False,True,False,True,False,False,True
203,2022-06-12,0.0,0.009651973172503445,0.030037546933667086,0.0,0.013157894736842105,0.011363636363636364,False,True,False,False,False,True,False,False,False,True,False,False,True
204,2022-05-14,0.0,0.0010860866582828397,0.061326658322903634,0.0,0.0,0.022727272727272724,True,False,False,False,False,True,False,True,False,True,False,False,True
205,2022-05-20,0.2,0.0010860866582828397,0.055068836045056316,0.0,0.02631578947368421,0.011363636363636364,True,False,False,False,False,True,False,True,False,True,False,False,True
206,2022-06-27,0.4000000000000001,0.009651973172503445,0.1739674593241552,0.0,0.013157894736842105,0.022727272727272724,False,True,False,False,False,True,False,False,True,True,False,False,True
207,2022-05-14,0.21746254681647942,0.0010860866582828397,0.061326658322903634,0.0,0.013157894736842105,0.0,True,False,False,False,False,True,False,True,False,True,False,False,True
208,2022-06-17,0.2,0.009651973172503445,0.08635794743429286,0.0,0.0,0.0,True,False,False,False,False,True,False,False,True,True,False,False,True
209,2022-06-04,0.4000000000000001,0.004801646278724134,0.14893617021276595,0.0,0.013157894736842105,0.022727272727272724,True,False,False,False,False,True,False,True,False,True,False,False,True
210,2022-06-21,0.2,0.0019435234937692921,0.055068836045056316,0.0,0.013157894736842105,0.011363636363636364,True,False,False,False,False,True,False,False,True,False,False,False,True
211,2022-06-23,0.0,0.0033725848862467133,0.061326658322903634,0.0,0.02631578947368421,0.011363636363636364,True,False,False,False,False,True,False,False,False,False,False,False,False
212,2022-07-02,0.2,0.00180061735452155,0.04881101376720901,0.0,0.0,0.0,True,False,False,False,False,True,False,False,True,True,False,False,True
213,2022-04-24,0.21746254681647942,0.003086772607751229,0.12390488110137672,0.1111111111111111,0.0,0.0,False,True,False,False,False,True,False,False,True,True,False,False,True
214,2022-06-04,0.2,0.009651973172503445,0.09261576971214017,0.0,0.0,0.0,True,False,False,False,False,True,False,False,True,False,False,False,True
215,2022-06-24,0.0,0.0013718989367783238,0.055068836045056316,0.0,0.0,0.011363636363636364,False,True,False,False,False,True,False,False,True,False,True,False,True
216,2022-06-19,0.4000000000000001,0.005373270835715102,0.12390488110137672,0.1111111111111111,0.013157894736842105,0.011363636363636364,True,False,False,False,False,True,False,False,True,False,False,False,False
217,2022-07-03,0.2,0.0016577112152738082,0.061326658322903634,0.1111111111111111,0.013157894736842105,0.0,True,False,False,False,False,True,False,False,True,False,False,False,True
218,2022-06-19,0.21746254681647942,0.008231393620669943,0.19899874843554444,0.1111111111111111,0.0,0.0,True,False,False,False,False,True,False,False,True,False,False,False,False
219,2022-07-02,0.2,0.009651973172503445,0.06758448060075092,0.0,0.0,0.0,True,False,False,False,False,True,False,False,True,False,False,False,True
220,2022-06-21,0.0,0.001514805076026066,0.06758448060075092,0.1111111111111111,0.013157894736842105,0.011363636363636364,False,True,False,False,False,True,False,False,True,True,False,False,True
221,2022-06-04,0.0,0.0005144621012918714,0.023779724655819776,0.0,0.02631578947368421,0.022727272727272724,False,True,False,False,False,True,False,False,True,True,False,False,True
222,2022-06-30,0.2,0.0011432491139819366,0.08010012515644555,0.0,0.013157894736842105,0.011363636363636364,True,False,False,False,False,True,False,False,True,False,False,False,True
223,2022-06-22,0.2,0.009651973172503445,0.12390488110137672,0.1111111111111111,0.013157894736842105,0.0,False,True,False,False,False,True,False,False,False,True,False,False,True
224,2022-05-27,0.2,0.003229678746998971,0.08385481852315393,0.1111111111111111,0.0,0.011363636363636364,True,False,False,False,False,True,False,False,True,True,False,False,True
225,2022-06-17,0.2,0.0020864296330170345,0.08886107634543178,0.1111111111111111,0.0,0.0,True,False,False,False,False,True,False,False,True,True,False,False,True
226,2022-06-20,0.2,0.0006573682405396136,0.061326658322903634,0.0,0.05263157894736842,0.045454545454545456,True,False,False,False,False,True,False,False,True,False,False,False,True
227,2022-06-30,0.21746254681647942,0.0016577112152738082,0.09887359198998748,0.0,0.0,0.011363636363636364,False,True,False,False,False,True,False,False,True,True,False,False,True
228,2022-05-19,0.0,0.0005144621012918714,0.018773466833541926,0.0,0.0,0.0,False,True,False,False,False,True,False,False,True,True,False,False,True
229,2022-06-19,0.2,0.0036583971647421976,0.14893617021276595,0.1111111111111111,0.013157894736842105,0.011363636363636364,True,False,False,False,False,True,False,False,True,True,False,False,False
230,2022-06-17,0.21746254681647942,0.004801646278724134,0.08635794743429286,0.0,0.0,0.03409090909090909,False,True,False,False,False,True,False,False,False,True,False,False,True
231,2022-06-13,0.0,0.0006573682405396136,0.12390488110137672,0.0,0.0,0.0,False,True,False,False,False,True,False,True,False,True,False,False,True
232,2022-06-16,0.21746254681647942,0.004230021721733165,0.15519399249061328,0.1111111111111111,0.0,0.0,False,True,False,False,False,True,False,False,True,True,False,False,False
233,2022-05-06,0.21746254681647942,0.009660455013147363,0.19899874843554444,0.2222222222222222,0.0,0.022727272727272724,False,True,False,False,False,True,False,False,True,True,False,False,True
234,2022-06-04,0.2,0.005659083114210586,0.08635794743429286,0.0,0.0,0.011363636363636364,False,True,False,False,False,True,False,True,False,True,False,False,True
235,2022-06-16,0.0,0.0009431805190350977,0.055068836045056316,0.0,0.0,0.011363636363636364,False,True,False,False,False,True,False,False,True,True,False,False,True
236,2022-06-04,0.2,0.003944209443237681,0.10375469336670837,0.1111111111111111,0.013157894736842105,0.022727272727272724,False,True,False,False,False,True,False,True,False,True,False,False,True
237,2022-07-01,0.0,0.0009431805190350977,0.027534418022528158,0.0,0.0,0.022727272727272724,False,True,False,False,False,True,False,False,True,True,False,False,True
238,2022-05-06,0.0,0.0012289927975305819,0.22403003754693365,0.0,0.0,0.011363636363636364,False,True,False,False,False,True,False,False,True,True,False,False,True
239,2022-05-10,0.2,0.0020864296330170345,0.09887359198998748,0.1111111111111111,0.013157894736842105,0.011363636363636364,False,True,False,False,False,True,False,False,True,True,False,False,True
240,2022-05-27,0.0,0.0010860866582828397,0.061326658322903634,0.0,0.0,0.0,True,False,False,False,False,True,False,True,False,True,False,False,True
241,2022-05-22,0.2,0.0020864296330170345,0.07634543178973716,0.0,0.0,0.0,True,False,False,False,False,True,False,False,True,False,False,False,True
242,2022-04-24,0.2,0.0022293357722647767,0.08010012515644555,0.0,0.02631578947368421,0.022727272727272724,True,False,False,False,False,True,False,False,True,True,False,False,True
243,2022-05-23,0.21746254681647942,0.00180061735452155,0.06758448060075092,0.0,0.013157894736842105,0.011363636363636364,False,True,False,False,False,True,False,True,False,True,False,False,False
244,2022-04-23,0.2,0.0016577112152738082,0.055068836045056316,0.1111111111111111,0.013157894736842105,0.022727272727272724,True,False,False,False,False,True,False,False,False,False,False,False,True
245,2022-04-24,0.4000000000000001,0.009651973172503445,0.16770963704630787,0.1111111111111111,0.013157894736842105,0.011363636363636364,True,False,False,False,False,True,False,False,True,False,True,False,True
246,2022-05-06,0.2,0.0016577112152738082,0.07384230287859823,0.1111111111111111,0.02631578947368421,0.011363636363636364,False,True,False,False,False,True,False,True,False,True,False,False,True
247,2022-05-31,0.4000000000000001,0.0025151480507602606,0.14893617021276595,0.0,0.02631578947368421,0.03409090909090909,False,True,False,False,False,True,False,False,False,True,False,False,True
248,2022-06-25,0.21746254681647942,0.0016577112152738082,0.08635794743429286,0.0,0.013157894736842105,0.011363636363636364,False,True,False,False,False,True,False,False,True,True,False,False,False
249,2022-06-27,0.4000000000000001,0.0005716245569909683,0.09887359198998748,0.1111111111111111,0.013157894736842105,0.022727272727272724,True,False,False,False,False,True,False,False,False,True,False,False,True
